Timestamp,FPS,CPU Time (ms),GPU Time (ms),Draw Calls,Memory Usage (MB)
Minimum FPS:,144.29
Maximum FPS:,239.92
Average CPU Time (ms):,5.11
Minimum CPU Time (ms):,4.32
Maximum CPU Time (ms):,7.24
Average GPU Time (ms):,2.33
Minimum GPU Time (ms):,1.04
Maximum GPU Time (ms):,4.83
Average Draw Calls:,1
Minimum Draw Calls:,1
Maximum Draw Calls:,1
Average Memory Usage (MB):,594.35
Minimum Memory Usage (MB):,593.04
Maximum Memory Usage (MB):,597.70
